MainAccount,Journal number,Date,Voucher,Document,Document date,Posting type,Account entry description,Ledger account,Main account,Main account name,Amount,Amount in transaction currency,Currency,Monetary amount,Document type,Transaction type,Destination company,Party number,Party name,Document description,Document text,Product,Line number,Line date,Quantity,Unit,Line text,Line description,Line document reference,Location,Project ID,Activity number,Category name,Line property
600000,GB06-189785,05/08/2022,PRIV00003858,PRIV00003858,05/08/2022,Project - invoiced on-account,EA & QS SSIS Programme,600000-GB060219-GBLEE-OPS-PGB0600000645-PGB0600000645-,600000,External Revenue,"-10,464.21","-10,464.21",GBP,,,Project,,C0002243,London North Eastern Railway Limited,,,,0.00,,0.00,,,,,,PGB0600000645,,,
600000,GB06-189787,05/08/2022,PRIV00003859,PRIV00003859,05/08/2022,Project - invoiced on-account,QS & EA Roles,600000-GB060219-GBLEE-OPS-PGB0600000973-PGB0600000973-,600000,External Revenue,"-2,000.00","-2,000.00",GBP,,,Project,,C0002243,London North Eastern Railway Limited,,,,0.00,,0.00,,,,,,PGB0600000973,,,
600000,GB06-189788,23/08/2022,PRIV00003860,PRIV00003860,23/08/2022,Project - invoiced on-account,Cost Management,600000-GB060219-GBLEE-OPS-PGB0600000984-PGB0600000984-,600000,External Revenue,"-15,545.55","-15,545.55",GBP,,,Project,,C0005449,Latimer Kirkstall Limited,,,,0.00,,0.00,,,,,,PGB0600000984,,,
600000,GB06-189789,05/08/2022,PRIV00003861,PRIV00003861,05/08/2022,Project - invoiced on-account,QS,600000-GB060219-GBLEE-OPS-PGB0600001087-PGB0600001087-,600000,External Revenue,"-2,000.00","-2,000.00",GBP,,,Project,,C0002243,London North Eastern Railway Limited,,,,0.00,,0.00,,,,,,PGB0600001087,,,
600000,GB06-189790,05/08/2022,PRIV00003862,PRIV00003862,05/08/2022,Project - invoiced on-account,Post-Contract QS & EA,600000-GB060219-GBLEE-OPS-PGB0600001186-PGB0600001186-,600000,External Revenue,"-4,000.00","-4,000.00",GBP,,,Project,,C0002243,London North Eastern Railway Limited,,,,0.00,,0.00,,,,,,PGB0600001186,,,
600000,GB06-189791,12/08/2022,PRIV00003863,PRIV00003863,12/08/2022,Project - invoiced on-account,Contract Administration,600000-GB060219-GBLEE--PGB0600001655-PGB0600001655-GB06,600000,External Revenue,"-4,470.00","-4,470.00",GBP,,,Project,,C0002229,The Leeds Teaching Hospitals Trust,,,,0.00,,0.00,,,,,,PGB0600001655,,,
600000,GB06-189792,12/08/2022,PRIV00003864,PRIV00003864,12/08/2022,Project - invoiced on-account,Cost Management,600000-GB060219-GBLEE--PGB0600001655-PGB0600001655-GB06,600000,External Revenue,"-2,950.00","-2,950.00",GBP,,,Project,,C0002229,The Leeds Teaching Hospitals Trust,,,,0.00,,0.00,,,,,,PGB0600001655,,,
600000,GB06-189793,05/08/2022,PRIV00003865,PRIV00003865,05/08/2022,Project - invoiced on-account,Post Contract,600000-GB060219-GBLEE--PGB0600001947-PGB0600001947-GB06,600000,External Revenue,"-1,168.66","-1,168.66",GBP,,,Project,,C0002243,London North Eastern Railway Limited,,,,0.00,,0.00,,,,,,PGB0600001947,,,
600000,GB06-189794,09/08/2022,PRIV00003866,PRIV00003866,09/08/2022,Project - invoiced on-account,QS,600000-GB060219-GBLEE--PGB0600002056-PGB0600002056-,600000,External Revenue,"-9,000.00","-9,000.00",GBP,,,Project,,C0002033,City of York Council,,,,0.00,,0.00,,,,,,PGB0600002056,,,
600000,GB06-189795,05/08/2022,PRIV00003867,PRIV00003867,05/08/2022,Project - invoiced on-account,QS,600000-GB060219-GBLEE--PGB0600002193-PGB0600002193-GB06,600000,External Revenue,"-2,000.00","-2,000.00",GBP,,,Project,,C0002243,London North Eastern Railway Limited,,,,0.00,,0.00,,,,,,PGB0600002193,,,
600000,GB06-189796,05/08/2022,PRIV00003868,PRIV00003868,05/08/2022,Project - invoiced on-account,QS,600000-GB060219-GBLEE--PGB0600002195-PGB0600002195-GB06,600000,External Revenue,"-8,000.00","-8,000.00",GBP,,,Project,,C0002243,London North Eastern Railway Limited,,,,0.00,,0.00,,,,,,PGB0600002195,,,
600000,GB06-189797,03/08/2022,PRIV00003869,PRIV00003869,03/08/2022,Project - invoiced on-account,James Long Fees July Reissue,600000-GB060607-GBLON-OPS-PGB0600002692--US01,600000,External Revenue,"-26,055.42","-31,680.00",USD,,,Project,,C0000091,Turner & Townsend Inc,,,,0.00,,0.00,,,,,,PGB0600002692,,,
600500,GB06-189798,05/08/2022,PRIV00003870,PRIV00003870,05/08/2022,Project - invoiced on-account,Commercial Advisor Role,600500-GB060219-GBLEE--PGB0600002770-PGB0600002770-GB03,600500,Intercompany Revenue,"-10,278.57","-12,194.44",EUR,,,Project,,C0000025,Turner & Townsend Ltd,,,,0.00,,0.00,,,,,,PGB0600002770,,,
600000,GB06-190150,10/08/2022,PRIV00003871,PRIV00003871,10/08/2022,Project - invoiced on-account,Delivery prolongation fee,600000-GB060221-GBSHE-OPS-PGB0600000150-PGB0600000150-,600000,External Revenue,"-11,912.50","-11,912.50",GBP,,,Project,,C0002487,University Of Sheffield,,,,0.00,,0.00,,,,,,PGB0600000150,,,
600000,GB06-190151,10/08/2022,PRIV00003872,PRIV00003872,10/08/2022,Project - invoiced on-account,Additional Fee,600000-GB060221-GBSHE-OPS-PGB0600000506-PGB0600000506-,600000,External Revenue,"-8,270.00","-8,270.00",GBP,,,Project,,C0002395,The Symphony Group Plc,,,,0.00,,0.00,,,,,,PGB0600000506,,,
600000,GB06-190152,10/08/2022,PRIV00003873,PRIV00003873,10/08/2022,Project - invoiced on-account,Delivery,600000-GB060221-GBSHE-OPS-PGB0600000528-PGB0600000528-,600000,External Revenue,"-2,400.00","-2,400.00",GBP,,,Project,,C0002487,University Of Sheffield,,,,0.00,,0.00,,,,,,PGB0600000528,,,
600000,GB06-190153,09/08/2022,PRIV00003874,PRIV00003874,09/08/2022,Project - invoiced on-account,Replacement invoice,600000-GB060604-GBLEE-OPS-PGB0600000909-PGB0600000909-,600000,External Revenue,"-6,975.00","-6,975.00",GBP,,,Project,,C0005712,Middlesex Annexe LLP,,,,0.00,,0.00,,,,,,PGB0600000909,,,
600000,GB06-190489,10/08/2022,PRIV00003875,PRIV00003875,10/08/2022,Project - invoiced on-account,Jul-22,600000-GB060221-GBSHE--PGB0600002679-PGB0600002679-,600000,External Revenue,"-4,500.00","-4,500.00",GBP,,,Project,,C0002172,Harridge Developments Limited,,,,0.00,,0.00,,,,,,PGB0600002679,,,
600000,GB06-192241,12/08/2022,PRIV00003876,PRIV00003876,12/08/2022,Project - invoiced on-account,August 22,600000-GB060220-GBMAN-OPS-PGB0600000121-PGB0600000121-,600000,External Revenue,"-2,500.00","-2,500.00",GBP,,,Project,,C0002260,Muse Developments Limited,,,,0.00,,0.00,,,,,,PGB0600000121,,,
600000,GB06-192242,11/08/2022,PRIV00003877,PRIV00003877,11/08/2022,Project - invoiced on-account,July reissue,600000-GB060220-GBMAN-OPS-PGB0600000312-PGB0600000312-,600000,External Revenue,"-2,779.58","-2,779.58",GBP,,,Project,,C0002368,Ramboll UK Limited (VAT Exempt),,,,0.00,,0.00,,,,,,PGB0600000312,,,
600000,GB06-192244,12/08/2022,PRIV00003878,PRIV00003878,12/08/2022,Project - invoiced on-account,QS,600000-GB060219-GBLEE--PGB0600002057-PGB0600002057-,600000,External Revenue,"-5,000.00","-5,000.00",GBP,,,Project,,C0002033,City of York Council,,,,0.00,,0.00,,,,,,PGB0600002057,,,
600000,GB06-192245,12/08/2022,PRIV00003879,PRIV00003879,12/08/2022,Project - invoiced on-account,QS,600000-GB060219-GBLEE--PGB0600002149-PGB0600002149-GB06,600000,External Revenue,"-2,000.00","-2,000.00",GBP,,,Project,,C0002033,City of York Council,,,,0.00,,0.00,,,,,,PGB0600002149,,,
600000,GB06-192246,15/08/2022,PRIV00003880,PRIV00003880,15/08/2022,Project - invoiced on-account,Consultancy,600000-GB060218-GBNOT--PGB0600002235-PGB0600002235-,600000,External Revenue,-750.00,-750.00,GBP,,,Project,,C0005239,Chordis Capital Limited,,,,0.00,,0.00,,,,,,PGB0600002235,,,
600000,GB06-192247,10/08/2022,PRIV00003881,PRIV00003881,10/08/2022,Project - invoiced on-account,CM Services,600000-GB060606-GBLON-OPS-PGB0600002711-PGB0600002711-,600000,External Revenue,"-9,000.00","-9,000.00",GBP,,,Project,,C0005660,Groveworld Stroud Green Road Limited,,,,0.00,,0.00,,,,,,PGB0600002711,,,
600000,GB06-192248,12/08/2022,PRIV00003882,PRIV00003882,12/08/2022,Project - invoiced on-account,Shell & Core,600000-GB060220-GBMAN-OPS-PGB0600000365-PGB0600000365-,600000,External Revenue,"-30,016.00","-30,016.00",GBP,,,Project,,C0000972,AstraZeneca UK Limited,,,,0.00,,0.00,,,,,,PGB0600000365,,,
